/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010691.JPG_0000_0176_0033_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011022.JPG_0000_0443_0431_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010706.JPG_0000_0696_0212_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9031522.JPG_0000_0371_0236_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010975.JPG_0000_0102_0584_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9031639.JPG_0000_0524_0245_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010879.JPG_0000_0670_0301_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010803.JPG_0000_0446_0317_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010954.JPG_0000_0679_0378_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9031522.JPG_0000_0563_0025_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010804.JPG_0000_0587_0291_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010803.JPG_0000_0554_0392_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011063.JPG_0000_0810_0454_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011027.JPG_0000_0318_0024_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011026.JPG_0000_0007_0138_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010954.JPG_0000_0574_0021_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9031550.JPG_0000_0015_0140_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9031550.JPG_0000_0593_0471_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011053.JPG_0000_0580_0044_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011017.JPG_0000_0243_0580_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010758.JPG_0000_0256_0319_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010691.JPG_0000_0055_0336_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010650.JPG_0000_0379_0290_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010692.JPG_0000_0208_0289_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011054.JPG_0000_0538_0156_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010706.JPG_0000_0449_0383_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011054.JPG_0000_0370_0285_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011017.JPG_0000_0622_0395_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9031522.JPG_0000_0252_0476_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010953.JPG_0000_0569_0376_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011062.JPG_0000_0405_0557_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010692.JPG_0000_0359_0034_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011062.JPG_0000_0673_0584_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011054.JPG_0000_0158_0191_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9011054.JPG_0000_0599_0386_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010692.JPG_0000_0155_0165_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010704.JPG_0000_0706_0332_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9031550.JPG_0000_0737_0415_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010814.JPG_0000_0442_0287_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9010705.JPG_0000_0715_0363_0120_0122.png 1 0 0 64 64
/home/jamiecho/Projects/Learn/OpenCV/08_TunaCounter/Train/positives_64_64/P9031554.JPG_0000_0793_0455_0120_0122.png 1 0 0 64 64
